Time,Temperature,Vibration,Pressure,Humidity,Current,RPM,Voltage,Sound,Machine_Status
2637,74,0.41,151,58,11,1804,251,80,Warning
2638,48,1.48,120,60,48,2146,258,71,Failure
2639,90,0.52,179,84,21,1141,244,119,Failure
2640,46,1.44,108,37,50,515,244,74,Failure
2641,20,0.33,114,30,6,524,255,95,Normal
2642,31,1.16,159,68,6,1602,255,99,Warning
2643,100,0.77,117,41,42,2205,240,38,Failure
2644,32,0.41,98,45,21,1298,241,67,Normal
2645,46,0.04,120,53,23,2493,217,82,Normal
2646,74,0.67,95,68,6,2965,241,89,Warning
2647,21,1.34,155,83,5,2217,213,33,Failure
2648,68,0.33,154,87,24,564,205,105,Warning
2649,84,0.76,90,71,13,2629,219,119,Failure
2650,26,0.54,134,73,16,767,217,67,Warning
2651,83,0.57,115,41,11,2519,217,86,Failure
2652,66,1.39,119,80,22,2062,241,89,Failure
2653,68,1.36,163,30,48,865,252,62,Failure
2654,34,0.61,169,77,26,845,221,92,Failure
2655,44,0.16,130,32,43,2913,207,106,Failure
2656,56,1.12,141,30,6,1859,227,106,Warning
2657,48,0.32,154,37,37,509,232,60,Warning
2658,94,1.16,178,80,19,1365,240,39,Failure
2659,60,0.06,158,64,31,2849,242,72,Warning
2660,27,0.08,166,66,31,2391,227,46,Failure
2661,79,1.02,170,60,25,2018,241,59,Failure
2662,46,0.18,127,39,26,2816,222,54,Normal
2663,71,1.37,176,33,38,1209,224,67,Failure
2664,63,1.2,110,54,27,2621,259,34,Warning
2665,72,0.19,180,47,42,2631,217,54,Failure
2666,98,0.06,176,86,30,1307,220,61,Failure
2667,90,1.49,167,68,20,1208,215,92,Failure
2668,80,1.31,164,87,41,1578,210,45,Failure
2669,77,0.19,176,87,21,2124,217,64,Failure
2670,26,0.05,165,40,9,1242,226,113,Failure
2671,65,0.09,90,43,10,2687,251,52,Warning
2672,74,1.07,171,57,32,2815,238,67,Failure
2673,74,1.03,104,67,43,891,242,52,Failure
2674,71,0.23,152,32,33,929,237,75,Warning
2675,74,1.49,130,87,18,2802,200,71,Failure
2676,74,0.44,134,40,44,1677,203,70,Failure
2677,21,1.45,111,71,5,2071,201,60,Failure
2678,37,0.44,172,48,44,1341,210,37,Failure
2679,34,0.4,161,40,36,699,256,106,Failure
2680,41,0.37,122,30,27,947,249,65,Normal
2681,31,0.41,143,50,6,1210,201,72,Warning
2682,63,1.42,169,32,37,1869,236,97,Failure
2683,51,0.04,123,71,14,1769,259,38,Normal
2684,59,0.01,151,32,17,2552,223,39,Warning
2685,88,1.21,114,38,5,1057,224,108,Failure
2686,90,0.19,131,53,41,2241,206,32,Failure
2687,77,0.1,176,87,19,1233,247,116,Failure
2688,75,0.46,169,54,23,1147,231,60,Failure
2689,97,0.62,115,75,50,808,232,81,Failure
2690,20,0.35,139,60,24,1039,231,82,Warning
2691,57,1.48,142,78,37,2369,210,112,Failure
2692,77,1.37,157,45,47,1476,219,47,Failure
2693,46,0.32,133,79,17,2831,206,30,Warning
2694,37,0.22,179,81,7,2599,248,92,Failure
2695,68,0.62,94,85,9,606,253,58,Warning
2696,74,1.24,172,69,38,655,247,68,Failure
2697,37,0.98,106,73,7,759,206,115,Warning
2698,75,1.03,121,34,6,1016,210,31,Warning
2699,75,0.85,108,69,43,1365,259,50,Failure
2700,46,0.97,152,71,36,2679,249,114,Warning
2701,40,0.86,100,79,21,1469,209,71,Warning
2702,83,1.36,177,43,9,1870,227,67,Failure
2703,86,0.76,177,69,39,1148,235,78,Failure
2704,72,1.15,161,41,24,1711,256,89,Failure
2705,54,1.25,152,45,46,1834,211,37,Failure
2706,34,0.38,122,47,37,1337,241,95,Warning
2707,75,0.78,174,87,43,1546,243,117,Failure
2708,100,0.21,166,60,15,1984,260,88,Failure
2709,26,1.18,124,41,25,2666,228,31,Warning
2710,67,1.0,107,85,11,2991,228,54,Warning
2711,91,0.09,99,48,48,1312,216,88,Failure
2712,64,0.53,106,86,11,2794,241,105,Warning
2713,46,1.07,120,40,22,1161,242,77,Warning
2714,99,1.43,158,47,35,2695,254,37,Failure
2715,28,0.64,163,41,17,1427,203,79,Failure
2716,85,0.17,105,72,31,1413,217,90,Failure
2717,74,1.32,103,87,48,1090,243,59,Failure
2718,84,0.38,130,47,46,2650,218,39,Failure
2719,83,0.04,120,60,49,1448,200,99,Failure
2720,29,0.84,91,33,5,2727,201,66,Warning
2721,81,0.57,107,81,40,2337,251,46,Failure
2722,26,0.45,114,79,15,2300,210,44,Normal
2723,27,0.55,107,40,19,1212,215,78,Normal
2724,61,0.87,174,30,8,1171,225,60,Failure
2725,47,1.22,102,50,21,2779,225,34,Failure
2726,58,0.36,144,47,43,1480,240,89,Failure
2727,68,0.41,100,46,11,2684,242,79,Warning
2728,45,0.81,144,83,24,861,201,38,Warning
2729,42,0.68,154,52,16,2084,236,47,Warning
2730,33,0.12,90,77,25,756,208,69,Normal
2731,31,0.9,142,50,41,2827,254,70,Failure
2732,56,0.47,122,64,5,1927,208,97,Warning
2733,38,1.28,158,79,30,1702,242,120,Failure
2734,73,1.3,123,73,31,2734,227,48,Failure
2735,69,0.17,100,59,25,2059,224,47,Warning
2736,94,0.61,101,80,47,2095,227,63,Failure
2737,77,0.7,171,55,25,1514,212,106,Failure
2738,21,0.67,129,66,20,2044,232,85,Warning
2739,41,1.29,135,52,29,1036,221,120,Failure
2740,98,0.84,133,57,18,1979,237,112,Failure
2741,45,1.01,127,73,47,1585,229,89,Failure
2742,61,1.49,153,71,12,1815,217,119,Failure
2743,72,0.41,93,41,32,1612,260,87,Warning
2744,32,1.43,104,64,37,2002,239,73,Failure
2745,68,0.25,96,48,34,2807,226,88,Warning
2746,63,0.65,100,62,30,2113,256,40,Warning
2747,36,1.13,131,40,13,882,200,50,Warning
2748,63,0.42,135,48,44,2685,226,82,Failure
2749,21,0.45,158,80,38,1682,230,103,Warning
2750,88,0.52,177,61,19,2027,202,39,Failure
2751,64,0.76,154,36,22,2274,249,119,Warning
2752,72,0.49,134,60,48,2470,217,105,Failure
2753,48,0.76,146,72,16,2639,227,34,Warning
2754,32,0.72,113,79,32,2677,238,62,Warning
2755,54,0.54,101,53,17,2718,236,85,Normal
2756,89,0.76,154,52,36,1783,224,120,Failure
2757,88,0.02,172,52,41,1418,213,98,Failure
2758,97,0.04,113,88,21,2851,246,81,Failure
2759,71,0.52,160,53,29,2250,250,102,Warning
2760,84,0.62,174,68,8,2798,218,114,Failure
2761,68,1.26,105,53,5,2505,234,114,Failure
2762,65,1.41,111,52,25,2528,223,100,Failure
2763,23,0.39,111,47,42,1612,211,39,Failure
2764,51,1.04,147,79,49,1822,207,39,Failure
2765,58,0.94,101,35,50,2270,225,51,Failure
2766,53,0.13,172,40,47,2495,212,97,Failure
2767,27,0.33,100,57,40,2223,258,37,Warning
2768,68,0.6,90,43,42,2454,203,65,Failure
2769,42,0.67,171,64,30,2086,215,45,Failure
2770,49,1.12,91,66,47,1252,239,54,Failure
2771,42,0.81,125,73,37,1026,222,98,Warning
2772,55,0.58,157,30,24,2035,258,82,Warning
2773,49,1.08,166,83,19,2366,204,33,Failure
2774,87,1.43,161,90,27,2859,210,39,Failure
2775,36,0.87,136,38,49,2181,203,113,Failure
2776,43,0.12,94,51,39,1475,229,45,Warning
2777,53,0.52,93,73,14,2060,219,48,Normal
2778,86,0.14,114,90,47,1308,235,118,Failure
2779,59,0.39,134,66,17,2717,226,60,Warning
2780,23,0.53,109,52,34,2495,219,81,Warning
2781,48,0.34,128,64,5,1666,240,115,Normal
2782,69,1.0,128,32,9,1361,251,38,Warning
2783,92,1.46,137,50,20,891,213,53,Failure
2784,47,0.61,132,67,22,602,237,97,Warning
2785,83,0.85,91,89,42,761,222,56,Failure
2786,67,0.65,106,39,43,2056,211,88,Failure
2787,67,0.6,167,63,8,1989,234,99,Failure
2788,91,0.96,103,85,8,2038,231,95,Failure
2789,51,0.8,99,84,28,2837,202,82,Warning
2790,42,1.06,157,32,33,2538,224,93,Warning
2791,34,0.21,91,68,48,1676,224,33,Failure
2792,39,1.02,124,61,41,2854,209,33,Failure
2793,53,0.43,142,84,48,1620,218,94,Failure
2794,83,1.17,113,65,25,1210,259,119,Failure
2795,21,1.15,99,78,39,2741,212,41,Warning
2796,53,0.35,152,51,34,1634,255,38,Warning
2797,45,1.49,105,42,17,2621,254,111,Failure
2798,30,0.65,176,70,21,518,249,51,Failure
2799,51,1.21,167,53,38,1161,221,109,Failure
2800,21,0.18,173,38,20,2617,228,40,Failure
2801,77,0.58,152,42,20,2065,232,32,Warning
2802,75,1.32,173,81,19,1830,242,108,Failure
2803,48,0.97,146,71,37,859,254,119,Warning
2804,93,1.38,133,86,21,992,247,96,Failure
2805,85,1.0,168,74,28,761,250,70,Failure
2806,80,0.46,160,83,7,1704,220,83,Warning
2807,76,1.33,113,36,40,2607,243,76,Failure
2808,38,0.4,96,31,33,2828,223,99,Warning
2809,62,1.19,128,59,18,2816,221,97,Warning
2810,93,0.52,164,72,23,1149,253,32,Failure
2811,36,1.08,95,70,40,1351,232,102,Warning
2812,41,1.02,102,82,12,2563,228,30,Warning
2813,27,0.47,110,41,13,2555,220,57,Normal
2814,75,0.8,113,78,6,783,257,42,Warning
2815,76,1.48,176,63,5,2221,232,94,Failure
2816,65,0.25,165,90,18,1021,217,96,Failure
2817,94,1.31,153,79,9,1852,245,105,Failure
2818,57,0.9,138,37,14,593,242,50,Warning
2819,73,1.47,148,50,14,2724,210,30,Failure
2820,38,1.05,106,72,6,1503,216,45,Warning
2821,50,0.15,174,90,47,1288,210,92,Failure
2822,52,1.17,91,46,34,2245,220,84,Warning
2823,92,0.74,101,73,35,2030,243,48,Failure
2824,94,0.82,115,34,15,739,256,75,Failure
2825,68,0.79,124,82,50,850,241,111,Failure
2826,28,0.42,149,49,20,905,227,44,Warning
2827,34,0.05,110,72,40,2864,250,42,Warning
2828,48,0.49,135,76,7,1660,243,32,Warning
2829,42,0.41,138,55,22,2722,200,31,Warning
2830,55,1.28,94,80,41,2645,257,69,Failure
2831,47,0.63,114,73,27,510,242,51,Warning
2832,80,1.03,127,44,27,1685,218,99,Warning
2833,46,1.35,170,83,42,551,254,100,Failure
2834,40,0.22,153,45,12,1195,224,39,Warning
2835,78,0.74,157,62,8,2336,218,103,Warning
2836,73,0.22,112,32,12,1154,259,113,Warning
2837,52,1.35,90,67,33,2521,202,79,Failure
2838,83,0.96,145,32,32,973,220,36,Failure
2839,48,0.56,148,38,47,1693,225,111,Failure
2840,34,0.39,167,62,18,1942,226,51,Failure
2841,82,0.38,92,78,17,2521,241,51,Failure
2842,44,0.28,123,30,31,2060,208,50,Warning
2843,76,1.28,144,72,28,1564,215,106,Failure
2844,43,0.34,136,45,37,2294,214,88,Warning
2845,98,1.05,153,36,37,1531,260,41,Failure
2846,23,0.64,104,77,13,2599,244,55,Warning
2847,63,0.8,174,54,44,1972,234,68,Failure
2848,24,1.29,133,44,44,2118,227,42,Failure
2849,50,0.19,110,36,15,804,215,112,Normal
2850,77,1.1,144,56,50,1654,217,71,Failure
2851,39,0.39,127,72,19,1884,249,55,Normal
2852,48,0.26,127,52,40,1392,203,116,Warning
2853,94,0.14,105,40,31,1218,247,55,Failure
2854,99,0.63,150,87,45,733,208,109,Failure
2855,71,0.93,143,56,41,1420,204,73,Failure
2856,72,0.28,121,43,25,1407,228,69,Warning
2857,31,1.19,118,87,11,1967,205,47,Warning
2858,33,0.07,147,80,41,1589,206,67,Failure
2859,21,1.21,114,62,25,1955,255,94,Failure
2860,22,0.32,124,58,6,1878,245,45,Normal
2861,89,1.16,162,59,41,1564,232,60,Failure
2862,39,0.49,172,66,14,1809,250,100,Failure
2863,93,1.02,143,31,11,2506,253,79,Failure
2864,37,1.37,166,88,38,1997,204,92,Failure
2865,35,0.42,100,67,5,2193,235,119,Normal
2866,100,1.23,94,81,26,2813,256,37,Failure
2867,97,1.27,152,73,32,1507,228,69,Failure
2868,49,1.47,170,74,47,1672,219,69,Failure
2869,52,0.54,163,90,37,2836,224,39,Failure
2870,76,1.27,171,65,6,2414,249,39,Failure
2871,90,0.13,165,71,32,803,258,111,Failure
2872,77,0.85,150,69,48,737,220,59,Failure
2873,29,0.28,95,37,35,1376,241,54,Warning
2874,83,0.66,106,82,34,1627,206,68,Failure
2875,26,0.71,170,81,24,1893,233,118,Failure
2876,25,0.25,123,59,26,2148,231,31,Normal
2877,48,0.34,138,45,48,2056,250,103,Failure
2878,70,0.95,148,70,16,1832,248,59,Warning
2879,26,0.71,104,62,19,793,233,97,Warning
2880,33,0.71,148,80,40,2776,251,90,Warning
2881,26,0.17,139,71,15,2872,221,118,Warning
2882,27,0.08,141,71,8,693,221,106,Warning
2883,47,0.67,156,80,21,2134,202,93,Warning
2884,72,0.31,132,55,49,2395,218,114,Failure
2885,92,0.72,95,58,37,2175,218,86,Failure
2886,65,0.76,160,34,21,1049,219,107,Warning
2887,34,0.76,116,75,31,2091,234,49,Warning
2888,27,0.49,108,59,26,2282,244,97,Normal
2889,46,0.98,161,59,19,1360,258,110,Failure
2890,37,0.3,176,70,22,2553,213,49,Failure
2891,27,0.79,176,71,41,2378,215,102,Failure
2892,22,0.27,171,68,6,1994,248,67,Failure
2893,24,1.44,152,34,34,2119,201,37,Failure
2894,23,0.45,119,68,32,1044,239,79,Warning
2895,33,1.03,155,37,15,959,247,59,Warning
2896,41,0.63,120,81,31,619,208,116,Warning
2897,48,0.59,159,63,12,775,227,103,Warning
2898,32,1.31,166,90,33,2255,228,110,Failure
2899,58,0.4,180,69,22,712,227,49,Failure
2900,61,0.14,153,56,32,1167,204,81,Warning
2901,73,0.17,147,89,14,1237,251,70,Warning
2902,85,0.32,178,81,19,1139,215,89,Failure
2903,61,0.95,106,31,41,2227,229,102,Failure
2904,61,0.43,111,58,38,2115,219,51,Warning
2905,86,0.88,177,73,23,1583,229,112,Failure
2906,47,0.76,99,52,12,2919,203,74,Warning
2907,30,0.47,149,38,25,2428,230,80,Warning
2908,84,0.33,91,37,29,846,252,72,Failure
2909,88,0.09,106,86,48,2866,242,90,Failure
2910,97,1.29,139,82,5,2111,231,105,Failure
2911,67,1.0,102,39,28,576,245,46,Warning
2912,79,1.11,117,89,48,2634,215,73,Failure
2913,31,0.71,157,60,42,2496,253,113,Failure
2914,32,1.41,157,78,5,2406,211,120,Failure
2915,90,1.14,103,59,14,2570,202,97,Failure
2916,48,0.98,142,42,40,1280,202,34,Warning
2917,29,1.15,144,64,6,787,207,59,Warning
2918,95,0.64,169,36,17,1306,219,49,Failure
2919,36,0.29,150,40,44,2963,250,39,Failure
2920,30,1.24,109,74,19,990,227,33,Failure
2921,40,0.76,126,75,13,1682,218,51,Warning
2922,20,0.54,118,68,34,982,212,51,Warning
2923,46,0.54,149,32,12,688,238,49,Warning
2924,75,0.79,140,66,47,1581,203,110,Failure
2925,51,0.21,152,54,22,1288,236,78,Warning
2926,70,1.26,145,79,30,2996,245,106,Failure
2927,71,0.11,153,63,7,559,258,117,Warning
2928,88,0.33,169,65,45,1912,208,89,Failure
2929,40,0.36,173,57,16,2207,220,113,Failure
2930,78,0.42,110,50,34,1289,250,32,Warning
2931,30,1.45,179,76,35,2544,206,118,Failure
2932,30,1.47,113,41,8,1328,202,71,Failure
2933,78,1.03,132,68,9,666,248,113,Warning
2934,47,0.66,116,49,44,2254,225,63,Failure
2935,34,0.96,101,31,36,881,200,41,Warning
2936,28,1.43,158,75,38,1522,244,68,Failure
2937,46,0.68,105,65,8,680,249,113,Warning
2938,98,1.33,163,44,8,2290,258,102,Failure
2939,87,1.15,127,53,50,2975,220,78,Failure
2940,41,1.49,173,79,32,649,223,103,Failure
2941,53,0.77,171,86,15,2928,241,44,Failure
2942,49,0.14,121,33,36,1160,228,110,Warning
2943,38,1.17,180,76,26,1738,233,67,Failure
2944,65,1.31,141,90,12,1292,215,30,Failure
2945,54,1.31,128,84,8,722,206,77,Failure
2946,49,1.28,103,58,13,1485,237,105,Failure
2947,70,0.33,140,76,16,763,218,117,Warning
2948,86,0.81,156,50,34,741,257,73,Failure
2949,33,0.25,161,33,13,2227,223,83,Failure
2950,50,0.37,129,77,39,1328,204,41,Warning
2951,84,0.37,171,50,10,569,246,110,Failure
2952,36,0.39,94,64,6,1883,223,77,Normal
2953,55,0.78,123,41,22,2676,246,61,Warning
2954,82,1.11,146,76,25,524,260,102,Failure
2955,65,0.68,178,60,16,810,222,51,Failure
2956,72,0.76,150,57,15,2107,217,75,Warning
2957,53,1.09,145,37,28,2537,248,50,Warning
2958,42,1.39,155,81,6,2579,242,85,Failure
2959,31,0.67,174,48,30,1693,235,32,Failure
2960,39,0.35,109,77,50,2793,256,120,Failure
2961,79,1.01,117,72,50,1871,210,68,Failure
2962,21,0.29,111,42,38,771,217,80,Warning
2963,63,0.27,155,53,44,1245,222,30,Failure
2964,60,0.56,127,64,40,2845,210,90,Warning
2965,49,1.06,105,46,32,2812,203,40,Warning
2966,31,0.55,105,40,31,2802,206,84,Warning
2967,72,1.33,163,68,10,1127,239,110,Failure
2968,88,1.35,105,38,36,2942,200,65,Failure
2969,98,1.13,175,37,38,577,259,57,Failure
2970,97,0.62,177,51,22,803,260,113,Failure
2971,96,0.05,148,64,44,2044,257,76,Failure
2972,24,0.47,174,54,22,1935,229,30,Failure
2973,26,0.86,131,90,13,2711,208,99,Warning
2974,96,0.2,158,77,50,2958,232,51,Failure
2975,92,0.33,156,45,47,576,213,69,Failure
2976,20,1.13,100,50,10,1787,215,52,Warning
2977,61,1.22,161,89,11,1253,215,33,Failure
2978,85,0.49,161,81,10,632,250,106,Failure
2979,29,1.32,113,89,43,1273,208,88,Failure
2980,94,0.79,98,64,23,1828,239,31,Failure
2981,65,0.56,133,70,16,1292,206,41,Warning
2982,53,0.72,163,48,24,1149,254,76,Failure
2983,80,0.72,117,69,23,661,251,76,Warning
2984,56,0.3,145,79,31,1769,230,100,Warning
2985,51,0.17,109,70,5,1422,244,92,Normal
2986,34,0.94,98,33,38,2798,223,67,Warning
2987,36,0.99,166,53,6,2996,232,85,Failure
2988,46,0.89,129,48,36,2176,211,88,Warning
2989,54,1.35,118,55,30,584,238,73,Failure
2990,59,1.2,169,83,19,1070,224,53,Failure
2991,56,0.38,117,80,20,503,213,72,Warning
2992,89,1.26,96,55,38,1581,215,76,Failure
2993,33,0.02,94,42,50,2276,224,36,Failure
2994,58,1.14,147,71,28,1559,218,49,Warning
2995,38,0.94,105,45,48,2133,240,36,Failure
2996,70,0.02,174,47,49,2440,258,114,Failure
2997,34,0.5,124,43,34,1408,231,77,Warning
2998,34,1.21,155,70,40,2333,233,41,Failure
2999,60,0.04,91,42,14,2721,260,104,Warning
3000,37,0.4,132,69,29,2206,248,33,Warning
3001,33,0.16,110,54,11,2837,205,34,Normal
3002,89,0.34,132,79,18,1000,206,56,Failure
3003,57,0.19,125,88,29,2631,235,104,Warning
3004,75,1.03,179,70,10,2688,203,61,Failure
3005,75,1.09,170,87,15,2437,202,100,Failure
3006,49,0.36,171,71,11,1672,238,83,Failure
3007,74,1.14,109,58,23,2995,225,96,Warning
3008,68,0.07,110,67,50,1790,239,67,Failure
3009,37,0.02,107,56,24,2287,207,67,Normal
3010,30,0.18,126,40,44,1713,254,106,Failure
3011,32,0.29,171,37,42,1730,213,57,Failure
3012,59,0.34,113,44,7,986,226,117,Warning
3013,70,1.33,92,38,8,2557,226,51,Failure
3014,100,0.6,122,60,32,2503,244,116,Failure
3015,77,0.63,161,61,28,1801,244,47,Failure
3016,33,0.56,153,79,30,1231,205,78,Warning
3017,24,0.54,165,62,48,1229,214,61,Failure
3018,44,0.68,156,50,47,1184,207,82,Failure
3019,30,0.93,161,72,33,2053,239,70,Failure
3020,35,1.09,121,89,18,1547,230,65,Warning
3021,65,0.28,157,35,9,2861,237,108,Warning
3022,87,0.95,165,76,14,1043,258,56,Failure
3023,64,0.3,134,56,44,539,234,41,Failure
3024,97,1.14,114,33,46,1800,256,98,Failure
3025,83,0.05,90,49,42,2182,248,35,Failure
3026,28,0.4,94,47,22,2398,258,120,Normal
3027,25,0.82,124,60,35,567,215,79,Warning
3028,64,0.69,143,78,23,1065,206,80,Warning
3029,46,1.35,123,76,43,659,223,43,Failure
3030,87,0.65,163,85,5,1200,235,80,Failure
3031,70,0.22,156,71,42,1731,209,81,Failure
3032,38,0.11,124,42,32,2830,229,65,Warning
3033,23,0.9,164,51,34,2281,223,68,Failure
3034,70,1.42,156,33,14,2425,257,76,Failure
3035,47,0.35,168,83,16,2165,224,108,Failure
3036,93,0.37,100,52,49,1289,214,48,Failure
3037,56,1.1,100,69,27,2694,221,41,Warning
3038,61,1.45,117,59,18,591,241,83,Failure
3039,38,0.72,135,69,47,992,247,85,Failure
3040,74,1.33,118,83,37,2384,246,38,Failure
3041,41,0.92,127,56,26,966,227,63,Warning
3042,96,0.16,168,52,37,2020,238,74,Failure
3043,45,1.27,100,35,36,2022,247,58,Failure
3044,99,0.97,107,49,15,2927,219,71,Failure
3045,99,0.67,93,59,17,1864,242,72,Failure
3046,24,0.88,137,46,13,927,203,113,Warning
3047,33,0.8,131,58,11,1386,206,47,Warning
3048,70,0.32,150,76,19,2553,220,66,Warning
3049,75,0.05,95,86,47,976,204,98,Failure
3050,66,0.71,113,57,40,2499,240,42,Warning
3051,97,1.17,110,35,44,1055,200,67,Failure
3052,55,0.7,95,48,24,2043,206,46,Warning
3053,91,0.01,166,33,6,2639,218,35,Failure
3054,46,0.25,102,87,7,719,200,67,Normal
3055,74,0.4,142,81,31,2160,207,62,Warning
3056,95,0.54,101,86,24,910,235,55,Failure
3057,85,1.41,163,63,8,571,243,100,Failure
3058,74,0.79,150,84,42,2161,212,100,Failure
3059,73,0.34,99,73,21,1244,256,50,Warning
3060,43,0.8,125,63,32,2651,234,96,Warning
3061,21,1.0,146,38,35,814,218,77,Warning
3062,43,1.44,103,60,26,2896,211,69,Failure
3063,76,0.52,156,72,18,633,226,53,Warning
3064,22,0.78,130,90,49,2174,211,54,Failure
3065,42,0.74,100,83,22,2995,206,103,Warning
3066,34,0.48,170,64,39,1112,227,89,Failure
3067,36,0.67,121,54,48,2981,253,99,Failure
3068,100,1.39,119,35,50,2099,260,70,Failure
3069,80,0.98,175,72,31,1748,210,68,Failure
3070,77,0.89,175,48,30,714,239,56,Failure
3071,35,1.45,172,69,14,1148,238,31,Failure
3072,45,0.06,138,60,43,1553,229,34,Failure
3073,56,0.08,127,90,34,1683,231,120,Warning
3074,60,0.07,165,41,42,1902,239,56,Failure
3075,49,1.49,108,88,35,1023,211,62,Failure
3076,87,0.02,124,57,21,1972,204,69,Failure
3077,23,0.23,115,51,35,1770,233,38,Warning
3078,25,0.39,155,60,29,1023,252,78,Warning
3079,42,0.17,124,58,45,2268,216,35,Failure
3080,85,1.41,103,62,24,2310,240,94,Failure
3081,49,1.02,170,76,39,2151,237,86,Failure
3082,87,0.21,141,33,42,2326,245,33,Failure
3083,25,1.14,122,70,10,1677,225,102,Warning
3084,42,0.38,127,65,15,2519,215,110,Normal
3085,23,0.07,156,57,24,1008,248,49,Warning
3086,89,1.11,116,45,22,2584,209,112,Failure
3087,58,1.09,158,44,38,865,206,32,Warning
3088,43,1.38,91,59,37,2062,256,74,Failure
3089,20,1.06,137,39,21,2567,243,65,Warning
3090,61,0.47,143,54,34,893,229,56,Warning
3091,98,1.06,125,70,10,2272,251,119,Failure
3092,35,1.27,100,80,15,2968,203,112,Failure
3093,55,0.65,113,83,8,1710,217,57,Warning
3094,46,1.21,175,53,20,2425,216,32,Failure
3095,34,0.3,114,59,16,2885,203,88,Normal
3096,61,0.76,111,61,19,1764,258,101,Warning
3097,20,0.32,148,67,50,1105,248,112,Failure
3098,31,0.47,112,53,47,1447,251,52,Failure
3099,53,0.96,116,86,24,2146,257,103,Warning
3100,71,0.3,150,78,14,1535,224,66,Warning
3101,90,0.72,112,80,22,2573,214,99,Failure
3102,53,0.93,142,61,38,2884,220,62,Warning
3103,92,0.78,126,57,8,1040,229,80,Failure
3104,37,0.29,172,48,33,2900,205,46,Failure
3105,86,0.23,148,71,39,1964,210,69,Failure
3106,94,0.7,115,52,28,1537,253,47,Failure
3107,80,0.77,124,73,45,1196,241,47,Failure
3108,78,0.04,119,79,22,1125,211,32,Warning
3109,76,1.16,168,55,24,2989,256,68,Failure
3110,68,1.19,120,69,15,2290,241,83,Warning
3111,26,1.17,96,90,18,2873,204,74,Warning
3112,46,0.05,158,76,12,576,260,93,Warning
3113,68,1.16,93,72,31,1462,212,105,Warning
3114,40,0.67,125,67,21,2479,222,33,Warning
3115,75,1.33,156,70,35,2820,226,92,Failure
3116,74,0.41,91,85,6,523,210,100,Warning
3117,67,1.18,97,35,12,1707,244,37,Warning
3118,51,0.35,159,44,9,603,215,54,Warning
3119,98,1.0,177,69,12,1048,243,36,Failure
3120,83,0.04,119,74,25,659,209,48,Failure
3121,37,0.58,126,76,46,1445,212,79,Failure
3122,84,0.96,123,47,8,2307,219,98,Failure
3123,21,0.33,150,44,20,1459,222,34,Warning
3124,61,0.91,109,57,15,1507,215,30,Warning
3125,66,1.14,148,70,35,1542,237,104,Warning
3126,74,1.35,147,63,27,1079,221,90,Failure
3127,34,0.51,154,70,21,2585,209,30,Warning
3128,87,0.27,173,70,32,1139,255,67,Failure
3129,69,1.28,169,66,12,2595,206,79,Failure
3130,79,0.2,149,31,22,1433,236,114,Warning
3131,48,0.47,119,54,43,1850,222,90,Failure
3132,44,0.06,139,80,28,785,213,78,Warning
3133,88,0.94,140,77,26,2672,234,55,Failure
3134,77,0.89,113,51,31,1538,214,97,Warning
3135,58,0.68,107,82,24,1469,202,93,Warning
3136,79,0.52,171,34,15,1492,200,39,Failure
3137,33,0.27,99,67,10,1983,256,47,Normal
3138,97,1.45,164,66,18,2622,228,79,Failure
3139,20,0.06,163,34,26,802,211,63,Failure
3140,68,0.44,173,49,13,2281,241,69,Failure
3141,86,0.81,97,42,41,2268,248,42,Failure
3142,22,1.27,156,42,43,2262,240,52,Failure
3143,57,1.48,112,90,22,1787,201,64,Failure
3144,92,1.31,161,66,43,571,256,35,Failure
3145,54,1.19,169,68,18,1015,229,41,Failure
3146,29,0.15,176,45,26,1235,252,56,Failure
3147,59,0.92,128,35,25,2133,258,31,Warning
3148,58,0.92,169,85,17,800,216,38,Failure
3149,83,1.35,179,54,23,592,202,51,Failure
3150,23,1.49,168,81,6,1498,248,74,Failure
3151,81,1.34,168,44,16,2484,255,67,Failure
3152,100,0.96,141,49,7,926,227,53,Failure
3153,40,0.46,138,58,48,1815,203,96,Failure
3154,65,1.35,175,37,20,759,259,32,Failure
3155,32,1.23,166,69,20,548,218,55,Failure
3156,30,1.48,102,44,41,2513,222,42,Failure
3157,23,1.45,172,73,21,2599,246,109,Failure
3158,86,0.46,152,40,50,2314,240,86,Failure
3159,41,0.07,124,32,11,2298,210,67,Normal
3160,31,1.24,172,75,25,2251,221,97,Failure
3161,81,0.64,130,81,19,1509,207,90,Failure
3162,36,0.5,137,74,49,2083,252,119,Failure
3163,31,1.07,104,44,36,2297,237,117,Warning
3164,96,1.31,156,82,10,1639,226,114,Failure
3165,92,0.81,145,44,18,1150,201,86,Failure
3166,27,1.39,138,33,30,1872,256,97,Failure
3167,26,0.96,130,49,35,639,211,112,Warning
3168,43,0.56,132,84,27,1622,215,57,Warning
3169,43,0.65,138,83,40,815,208,41,Warning
3170,92,0.45,141,76,8,2556,233,86,Failure
3171,21,0.13,179,90,7,1680,222,52,Failure
3172,48,0.68,160,75,43,1226,249,74,Failure
3173,49,0.64,176,39,20,2229,214,61,Failure
3174,91,0.71,130,80,13,2075,220,35,Failure
3175,45,1.2,171,44,45,2910,225,35,Failure
3176,62,0.06,133,83,35,1973,217,98,Warning
