Time,Temperature,Vibration,Pressure,Humidity,Current,RPM,Voltage,Sound,Machine_Status
2650,27,0.83,120,53,10,2456,209,48,Warning
2651,25,0.78,173,34,6,2850,211,93,Failure
2652,62,0.46,150,80,15,1096,257,54,Warning
2653,98,0.66,173,59,22,2627,225,85,Failure
2654,80,0.37,175,36,6,1283,244,97,Failure
2655,36,0.71,168,82,49,979,247,84,Failure
2656,38,0.75,123,56,9,2623,223,70,Warning
2657,87,0.88,107,39,47,1551,245,85,Failure
2658,78,0.94,134,47,26,1721,234,45,Warning
2659,80,0.95,132,86,17,763,255,43,Warning
2660,93,1.25,133,65,43,1815,224,80,Failure
2661,77,1.39,168,34,29,1801,211,72,Failure
2662,42,1.09,128,37,23,2361,216,119,Warning
2663,55,1.3,112,64,27,2679,210,113,Failure
2664,72,0.48,138,60,48,2347,220,93,Failure
2665,25,1.46,154,90,26,1834,226,96,Failure
2666,83,1.33,103,47,42,1008,200,92,Failure
2667,31,1.24,147,89,39,729,225,88,Failure
2668,36,0.68,158,47,14,657,209,94,Warning
2669,72,1.22,153,47,10,2641,243,100,Failure
2670,40,0.34,154,70,17,1599,256,87,Warning
2671,88,1.14,94,88,40,1722,255,65,Failure
2672,25,1.4,123,87,24,1536,207,57,Failure
2673,47,1.35,120,71,41,733,226,95,Failure
2674,28,1.01,123,51,30,789,205,56,Warning
2675,99,0.1,177,63,42,1014,205,86,Failure
2676,70,0.38,168,44,28,1720,225,46,Failure
2677,72,1.34,130,58,32,2359,247,56,Failure
2678,67,0.65,140,46,47,787,227,68,Failure
2679,22,0.04,104,59,40,2853,218,105,Warning
2680,63,1.03,131,31,37,2578,222,92,Warning
2681,100,1.07,142,56,28,950,228,34,Failure
2682,54,0.34,99,85,44,1592,238,99,Failure
2683,20,1.19,170,70,45,2522,233,84,Failure
2684,87,1.46,150,41,8,2486,214,103,Failure
2685,45,1.16,178,89,18,566,203,64,Failure
2686,77,1.29,162,73,14,2717,256,38,Failure
2687,46,0.57,108,75,12,1136,240,104,Normal
2688,93,0.56,102,43,6,874,258,36,Failure
2689,84,0.65,91,61,32,1795,241,52,Failure
2690,63,0.62,101,67,16,2988,219,67,Warning
2691,31,1.14,159,67,39,2551,209,119,Warning
2692,34,1.27,161,76,48,1327,223,101,Failure
2693,88,0.5,178,43,14,2684,200,81,Failure
2694,22,0.08,113,30,42,969,214,95,Failure
2695,33,0.31,105,32,49,2438,259,111,Failure
2696,93,1.31,135,48,12,636,241,87,Failure
2697,84,0.74,168,88,42,932,216,60,Failure
2698,30,0.93,133,78,38,2914,204,76,Warning
2699,43,0.87,103,62,39,2727,206,66,Warning
2700,89,0.89,148,84,45,1382,243,98,Failure
2701,86,0.49,161,33,36,522,248,107,Failure
2702,71,1.47,121,76,35,2399,218,67,Failure
2703,99,0.63,180,68,15,2870,211,101,Failure
2704,44,1.22,142,75,13,1858,203,30,Failure
2705,86,1.4,101,36,33,1430,227,120,Failure
2706,70,0.52,120,50,50,2007,234,74,Failure
2707,71,0.23,97,58,28,1164,207,103,Warning
2708,67,0.46,137,74,26,720,216,92,Warning
2709,22,0.54,132,55,9,2658,249,43,Warning
2710,64,0.32,104,65,32,920,251,36,Warning
2711,33,1.24,141,43,39,2037,224,95,Failure
2712,60,1.06,98,53,18,1867,223,49,Warning
2713,57,0.69,156,54,15,1114,237,110,Warning
2714,98,0.2,151,50,31,2841,206,42,Failure
2715,81,1.02,142,43,46,1645,225,104,Failure
2716,63,1.05,165,69,39,785,240,75,Failure
2717,35,0.97,100,75,31,2453,235,47,Warning
2718,99,0.28,165,88,13,2262,249,109,Failure
2719,34,1.02,171,65,15,2060,250,62,Failure
2720,49,0.3,90,31,33,1062,229,39,Warning
2721,70,0.05,177,56,23,2846,260,90,Failure
2722,62,1.5,163,41,26,815,246,116,Failure
2723,23,1.21,93,34,50,1357,211,32,Failure
2724,48,0.42,146,45,16,2667,223,77,Warning
2725,37,0.96,130,56,7,2322,234,42,Warning
2726,90,0.4,166,48,8,660,233,30,Failure
2727,100,0.5,176,39,7,1558,235,64,Failure
2728,46,1.07,126,83,36,2386,237,82,Warning
2729,93,0.7,134,60,12,2328,211,62,Failure
2730,43,0.54,102,45,28,2285,251,91,Normal
2731,27,0.87,90,76,45,2744,203,113,Failure
2732,59,0.77,118,55,39,2465,258,74,Warning
2733,63,0.9,153,77,29,2182,259,76,Warning
2734,24,0.35,138,37,35,1613,214,81,Warning
2735,22,1.09,101,65,34,1589,239,53,Warning
2736,62,1.39,95,39,30,514,255,37,Failure
2737,34,0.65,142,83,48,2239,207,48,Failure
2738,31,0.11,110,34,34,1157,203,40,Warning
2739,54,1.26,100,72,38,2343,219,51,Failure
2740,29,1.43,92,56,14,1013,251,75,Failure
2741,36,0.52,97,60,15,2418,221,65,Normal
2742,20,0.18,115,33,16,1900,240,66,Normal
2743,82,0.81,168,72,25,2054,249,42,Failure
2744,79,0.01,93,36,21,1681,223,98,Warning
2745,54,0.07,105,41,17,600,219,65,Normal
2746,42,1.04,129,37,42,2964,238,107,Failure
2747,70,1.24,162,59,21,620,210,99,Failure
2748,77,0.12,99,71,24,896,260,89,Warning
2749,94,1.16,141,72,10,1964,260,37,Failure
2750,59,1.21,100,83,8,1982,247,102,Failure
2751,40,1.3,165,33,45,666,229,38,Failure
2752,54,0.76,112,53,28,1033,230,66,Warning
2753,54,0.09,92,68,29,1603,209,94,Normal
2754,48,0.73,102,61,49,2283,225,39,Failure
2755,43,1.31,101,65,21,1781,208,57,Failure
2756,37,1.49,162,49,22,1781,207,53,Failure
2757,38,0.73,94,65,35,2364,239,81,Warning
2758,31,0.31,101,66,50,831,233,72,Failure
2759,57,1.33,119,88,35,909,238,115,Failure
2760,78,1.1,165,50,34,892,238,67,Failure
2761,43,0.83,111,34,37,1577,218,34,Warning
2762,29,1.48,155,63,46,2282,259,32,Failure
2763,79,0.42,154,90,6,2877,238,42,Warning
2764,95,0.81,155,61,9,1638,241,96,Failure
2765,99,0.1,105,52,38,814,222,87,Failure
2766,57,0.43,120,82,13,849,225,90,Warning
2767,78,0.84,122,30,13,2754,250,39,Warning
2768,27,0.02,131,47,40,2114,211,41,Warning
2769,64,1.03,112,85,35,2275,237,48,Warning
2770,70,0.62,121,90,14,1248,227,94,Warning
2771,79,1.39,144,61,47,1179,225,117,Failure
2772,33,0.35,178,57,28,1413,259,96,Failure
2773,36,0.67,168,45,10,2346,203,83,Failure
2774,21,0.43,92,40,9,2283,200,115,Normal
2775,65,0.77,136,79,30,769,216,47,Warning
2776,33,0.72,93,77,42,713,244,91,Failure
2777,26,0.16,115,90,16,2265,241,90,Normal
2778,65,0.75,170,36,23,1933,234,85,Failure
2779,27,0.8,128,58,30,2196,204,73,Warning
2780,86,1.23,103,70,41,647,236,48,Failure
2781,82,0.85,159,64,14,1668,247,102,Failure
2782,52,1.32,153,38,12,888,211,98,Failure
2783,56,1.01,170,46,21,2101,249,66,Failure
2784,59,0.22,173,47,15,1173,244,42,Failure
2785,82,0.84,95,86,20,594,236,87,Failure
2786,64,0.33,91,74,13,2625,245,87,Warning
2787,85,0.26,116,85,36,2234,225,42,Failure
2788,74,0.07,124,54,22,1162,223,71,Warning
2789,28,0.73,110,33,9,1708,225,76,Warning
2790,78,1.39,139,78,23,1344,203,115,Failure
2791,82,0.11,143,89,5,2317,238,82,Failure
2792,48,0.84,153,90,13,2631,252,50,Warning
2793,29,1.15,160,58,29,2337,240,51,Warning
2794,21,1.45,144,68,19,708,254,47,Failure
2795,48,1.15,164,60,26,2279,226,78,Failure
2796,29,1.25,99,83,42,529,218,90,Failure
2797,94,0.25,118,63,44,594,247,36,Failure
2798,58,0.52,120,51,13,1309,219,92,Warning
2799,27,0.67,103,81,32,1067,247,76,Warning
2800,53,0.25,120,61,16,902,204,67,Normal
2801,76,0.7,141,55,12,2022,220,75,Warning
2802,54,0.1,165,71,15,1596,242,65,Failure
2803,54,0.52,145,36,48,2443,229,44,Failure
2804,61,0.15,95,71,42,2770,214,64,Failure
2805,98,1.4,171,49,32,2745,217,63,Failure
2806,74,0.74,145,47,23,943,209,57,Warning
2807,89,0.61,98,64,8,1087,204,84,Failure
2808,92,0.15,141,75,38,1156,233,117,Failure
2809,85,1.04,161,75,32,1349,256,76,Failure
2810,74,0.58,173,35,37,2714,229,74,Failure
2811,96,0.13,167,60,15,2576,216,114,Failure
2812,92,0.24,160,70,21,722,221,82,Failure
2813,21,0.18,113,56,46,2066,222,51,Failure
2814,90,0.06,159,54,19,681,243,73,Failure
2815,95,1.3,122,55,23,2958,227,104,Failure
2816,24,1.29,119,40,42,2862,206,63,Failure
2817,92,0.62,158,40,35,1414,207,72,Failure
2818,26,1.26,110,58,29,632,225,30,Failure
2819,90,0.38,108,74,39,1799,203,109,Failure
2820,46,0.67,125,61,20,1576,252,57,Warning
2821,54,1.08,145,42,33,702,209,86,Warning
2822,34,0.1,136,58,23,1388,242,102,Warning
2823,46,0.6,172,33,16,829,201,45,Failure
2824,31,0.57,175,37,9,1323,222,118,Failure
2825,81,0.64,142,65,7,1056,219,108,Failure
2826,30,0.67,157,68,11,2011,211,112,Warning
2827,23,0.72,111,44,35,2985,218,53,Warning
2828,33,0.43,121,69,14,1015,206,51,Normal
2829,62,0.98,104,48,24,833,239,55,Warning
2830,57,0.1,157,71,36,1839,207,33,Warning
2831,30,0.11,119,76,32,1025,217,95,Warning
2832,70,1.03,119,88,11,2093,208,44,Warning
2833,85,0.78,96,72,29,2166,221,103,Failure
2834,27,1.24,147,52,30,2027,255,59,Failure
2835,74,0.07,97,31,34,2994,244,43,Warning
2836,50,0.36,133,35,32,1159,256,76,Warning
2837,100,0.57,154,53,11,2966,223,36,Failure
2838,47,0.15,120,87,38,2587,213,117,Warning
2839,96,1.16,139,55,15,688,224,102,Failure
2840,58,0.07,91,58,36,2033,227,38,Warning
2841,92,0.93,121,73,15,2176,245,118,Failure
2842,54,0.29,110,36,32,701,255,71,Warning
2843,34,0.42,127,88,28,1893,256,70,Normal
2844,24,1.45,100,51,30,1213,260,106,Failure
2845,35,1.1,98,43,45,1411,205,104,Failure
2846,69,1.28,104,58,39,619,237,98,Failure
2847,23,0.38,146,64,21,2327,234,72,Warning
2848,61,1.1,174,73,14,2439,211,47,Failure
2849,39,0.58,112,85,25,1991,205,109,Normal
2850,22,0.53,131,36,47,536,226,92,Failure
2851,43,0.19,112,64,24,2282,244,58,Normal
2852,46,0.07,148,37,17,2787,220,44,Warning
2853,46,1.18,144,35,10,535,259,41,Warning
2854,69,0.38,134,51,22,675,253,31,Warning
2855,57,0.82,135,89,49,1142,256,90,Failure
2856,70,0.05,134,62,33,2711,236,42,Warning
2857,79,0.04,97,70,14,1043,246,79,Warning
2858,67,1.37,91,64,18,2473,244,70,Failure
2859,77,0.59,180,30,41,1218,207,80,Failure
2860,21,0.79,139,45,15,2076,246,51,Warning
2861,40,0.36,108,46,42,819,233,98,Failure
2862,28,0.68,148,67,21,2688,249,80,Warning
2863,85,0.42,161,59,41,630,246,52,Failure
2864,50,0.87,92,65,37,2837,221,52,Warning
2865,60,0.89,115,51,26,1087,253,80,Warning
2866,79,0.87,131,77,14,1780,248,66,Warning
2867,99,0.81,128,62,50,1710,255,47,Failure
2868,60,0.82,90,54,5,1512,207,59,Warning
2869,66,0.15,116,87,24,1557,222,68,Warning
2870,43,1.25,121,45,42,1777,238,96,Failure
2871,73,0.14,129,30,26,1239,214,98,Warning
2872,82,0.45,144,75,22,1600,257,50,Failure
2873,29,0.62,152,54,12,2468,207,95,Warning
2874,42,1.48,121,46,5,1457,215,76,Failure
2875,90,0.63,142,83,22,2851,258,62,Failure
2876,44,0.07,128,38,18,1897,224,118,Normal
2877,68,1.3,175,31,45,2424,215,99,Failure
2878,54,1.13,130,59,50,2843,218,31,Failure
2879,55,1.13,147,48,45,993,204,44,Failure
2880,72,0.36,116,80,15,511,226,50,Warning
2881,81,0.64,93,38,37,684,202,33,Failure
2882,38,0.09,129,87,16,2991,225,93,Normal
2883,48,0.55,146,83,21,2074,206,72,Warning
2884,78,1.01,107,77,7,2351,246,104,Warning
2885,60,0.44,154,90,27,2116,242,89,Warning
2886,62,0.24,144,30,5,2357,205,98,Warning
2887,59,0.08,102,84,27,2505,228,93,Warning
2888,23,1.25,99,50,30,1790,242,70,Failure
2889,68,0.52,154,56,16,2062,245,52,Warning
2890,39,0.82,104,68,5,890,236,73,Warning
2891,26,0.74,121,33,32,2564,209,107,Warning
2892,76,1.41,113,78,10,1662,260,51,Failure
2893,53,0.08,143,57,20,1452,234,74,Warning
2894,75,1.34,173,90,39,2537,225,74,Failure
2895,76,0.3,172,49,46,2321,226,80,Failure
2896,41,1.12,116,68,8,2292,240,77,Warning
2897,77,0.09,104,64,18,656,209,88,Warning
2898,80,0.51,120,60,11,1082,229,93,Warning
2899,65,0.42,141,38,20,1395,240,34,Warning
2900,73,1.31,149,36,14,2568,204,35,Failure
2901,80,1.28,178,33,19,2654,210,104,Failure
2902,91,0.45,156,50,43,2123,224,111,Failure
2903,22,0.35,137,63,30,2800,249,97,Warning
2904,76,0.32,147,38,23,1453,250,76,Warning
2905,29,1.01,112,73,10,1877,215,76,Warning
2906,59,1.06,155,77,35,715,260,56,Warning
2907,54,0.7,110,72,11,2871,226,103,Warning
2908,93,1.22,110,31,27,1809,251,44,Failure
2909,62,1.23,177,34,12,1215,237,69,Failure
2910,27,0.3,117,73,49,792,228,113,Failure
2911,54,1.24,160,64,21,1744,219,62,Failure
2912,72,0.13,113,90,29,640,239,68,Warning
2913,89,0.51,150,34,32,943,250,33,Failure
2914,51,0.66,104,48,44,2896,221,104,Failure
2915,86,0.25,126,50,36,1138,210,96,Failure
2916,94,0.4,159,43,31,1771,251,116,Failure
2917,54,0.46,100,76,5,1350,228,72,Normal
2918,46,0.25,133,58,16,1031,253,97,Warning
2919,45,1.17,121,74,45,1570,204,50,Failure
2920,25,0.86,106,30,7,1223,234,88,Warning
2921,23,0.94,171,62,15,1675,226,111,Failure
2922,87,1.31,95,59,10,2150,214,55,Failure
2923,23,0.17,162,73,46,1591,256,106,Failure
2924,71,0.82,111,51,44,1248,252,101,Failure
2925,75,1.47,179,83,40,1226,204,58,Failure
2926,24,0.74,102,69,14,2442,207,110,Warning
2927,87,0.09,162,84,12,1695,209,64,Failure
2928,71,0.17,165,87,50,2004,253,92,Failure
2929,74,1.22,147,34,20,1198,226,84,Failure
2930,97,0.98,149,52,13,1607,221,95,Failure
2931,96,0.86,124,51,25,602,240,103,Failure
2932,95,1.07,118,86,40,2945,207,46,Failure
2933,89,0.44,152,86,39,2142,247,95,Failure
2934,25,0.92,163,64,25,699,216,50,Failure
2935,75,1.01,164,51,18,2965,227,93,Failure
2936,96,0.22,114,80,48,1202,220,43,Failure
2937,61,1.31,131,56,19,1430,237,30,Failure
2938,47,0.48,103,48,22,1108,257,115,Normal
2939,74,0.77,130,84,46,2990,208,91,Failure
2940,75,1.37,156,84,24,2376,213,102,Failure
2941,75,0.97,173,34,34,2111,238,49,Failure
2942,53,1.34,121,90,27,2366,211,45,Failure
2943,52,0.23,167,52,21,1672,248,105,Failure
2944,28,1.42,109,52,34,2680,230,67,Failure
2945,84,0.4,141,46,50,1472,248,54,Failure
2946,82,1.4,97,82,43,1548,226,82,Failure
2947,28,1.11,162,30,43,2193,220,77,Failure
2948,43,0.41,127,66,21,2933,255,54,Normal
2949,32,0.33,163,73,38,973,209,47,Failure
2950,90,0.85,162,50,21,2971,206,40,Failure
2951,87,0.08,134,72,47,2988,221,54,Failure
2952,88,1.44,116,32,47,2059,232,36,Failure
2953,88,1.33,168,87,21,608,201,71,Failure
2954,33,0.48,130,37,18,1518,206,50,Normal
2955,42,0.05,149,57,30,803,258,71,Warning
2956,81,1.05,141,65,39,1701,245,70,Failure
2957,28,1.41,148,84,20,1603,254,67,Failure
2958,75,1.12,155,57,28,2372,245,55,Warning
2959,20,0.73,119,60,35,2580,235,36,Warning
2960,42,0.6,143,74,17,2823,202,61,Warning
2961,77,1.33,106,60,16,839,237,109,Failure
2962,56,0.48,116,39,24,1645,257,118,Warning
2963,70,0.39,97,43,45,2050,205,32,Failure
2964,32,1.12,165,86,19,1251,217,45,Failure
2965,84,0.23,97,45,26,2443,237,91,Failure
2966,25,0.41,106,82,6,2064,226,60,Normal
2967,30,0.13,158,78,26,2678,229,36,Warning
2968,46,0.04,146,65,31,1242,214,97,Warning
2969,97,0.16,146,38,11,2781,201,38,Failure
2970,46,0.69,94,34,14,887,206,59,Warning
2971,59,1.16,164,38,24,2659,246,61,Failure
2972,33,0.65,161,59,33,1532,231,95,Failure
2973,41,0.07,124,75,32,1957,223,98,Warning
2974,86,0.47,127,60,29,1685,216,38,Failure
2975,45,1.19,134,79,5,1120,234,99,Warning
2976,30,0.21,178,75,14,2758,256,33,Failure
2977,99,1.1,176,55,21,2642,238,60,Failure
2978,74,0.28,114,51,22,1636,252,103,Warning
2979,45,0.77,166,59,6,2819,221,85,Failure
2980,23,1.23,162,40,29,2807,239,90,Failure
2981,100,0.74,92,34,18,1415,216,31,Failure
2982,58,1.38,105,39,16,1980,246,52,Failure
2983,84,0.4,180,68,30,1724,219,69,Failure
2984,78,0.51,165,63,19,1665,247,50,Failure
2985,48,0.86,149,63,35,2241,257,42,Warning
2986,45,0.18,98,33,41,2656,210,94,Failure
2987,100,0.35,158,64,32,662,213,37,Failure
2988,87,0.01,164,41,20,910,231,73,Failure
2989,24,0.21,166,61,37,1266,210,81,Failure
2990,84,1.18,115,41,36,1198,222,33,Failure
2991,81,0.79,95,55,20,1133,237,66,Failure
2992,100,0.45,156,42,13,514,246,74,Failure
2993,38,0.95,171,43,41,2330,239,54,Failure
2994,92,0.83,99,89,43,1669,242,59,Failure
2995,42,0.38,97,56,40,2442,222,74,Warning
2996,56,0.68,117,59,22,1719,236,33,Warning
2997,66,1.29,158,74,37,1728,204,56,Failure
2998,92,1.29,137,64,45,2897,217,55,Failure
2999,47,0.47,134,52,30,1895,219,76,Warning
3000,98,1.18,122,44,22,1926,235,75,Failure
3001,91,1.14,157,61,40,1393,245,82,Failure
3002,41,0.5,122,86,7,2950,256,66,Normal
3003,25,0.5,134,43,28,2101,235,88,Warning
3004,73,0.57,93,30,5,2306,219,59,Warning
3005,52,0.02,132,53,21,1151,245,78,Warning
3006,94,0.88,144,38,47,2149,237,79,Failure
3007,43,0.3,157,56,24,2203,235,69,Warning
3008,27,1.17,180,50,40,1214,231,38,Failure
3009,77,0.76,114,60,36,923,224,94,Warning
3010,86,0.57,100,62,6,538,233,83,Failure
3011,34,0.23,128,57,20,2974,246,99,Normal
3012,35,0.79,179,64,28,922,203,94,Failure
3013,64,0.76,163,87,44,2931,226,94,Failure
3014,96,0.1,133,86,50,2759,214,79,Failure
3015,57,0.67,157,47,19,1497,250,48,Warning
3016,21,0.63,180,88,9,2606,218,71,Failure
3017,91,0.11,147,34,8,2218,238,33,Failure
3018,47,0.58,118,90,47,1014,207,102,Failure
3019,56,0.61,126,60,32,841,248,91,Warning
3020,89,0.18,167,42,15,558,238,59,Failure
3021,93,0.2,176,44,48,1879,202,119,Failure
3022,55,1.11,174,48,33,1217,257,36,Failure
3023,46,1.01,142,38,46,616,224,97,Failure
3024,95,1.33,113,69,17,2196,209,115,Failure
3025,73,0.63,173,43,40,1820,230,53,Failure
3026,44,0.29,149,76,14,1280,233,117,Warning
3027,96,0.31,119,35,33,1818,258,79,Failure
3028,32,0.4,107,63,13,1721,254,104,Normal
3029,51,1.21,119,68,49,509,260,75,Failure
3030,30,1.25,170,80,50,2003,248,51,Failure
3031,29,1.4,129,51,50,2057,214,119,Failure
3032,37,0.4,137,73,13,1527,241,34,Warning
3033,23,0.21,124,65,44,843,226,84,Failure
3034,42,1.2,127,71,48,1416,214,99,Failure
3035,26,0.85,154,49,26,749,222,58,Warning
3036,41,0.32,172,55,26,602,243,63,Failure
3037,34,0.94,138,58,13,1465,208,69,Warning
3038,31,1.09,98,36,18,2723,215,37,Warning
3039,20,0.37,119,38,16,560,203,103,Normal
3040,91,0.83,177,82,41,2195,237,75,Failure
3041,48,0.52,134,85,49,2053,256,101,Failure
3042,36,1.19,100,59,31,2625,251,46,Warning
3043,89,1.04,110,43,21,2715,232,84,Failure
3044,96,1.3,92,85,12,1836,252,43,Failure
3045,72,0.14,153,68,24,2212,224,85,Warning
3046,24,0.38,116,74,43,2132,233,92,Failure
3047,85,1.09,172,30,36,1214,233,80,Failure
3048,63,0.8,151,31,34,2259,209,42,Warning
3049,55,0.92,116,84,50,501,214,70,Failure
3050,45,1.31,113,35,41,957,221,119,Failure
3051,71,1.42,132,32,30,2469,242,72,Failure
3052,25,1.21,98,67,38,2144,230,57,Failure
3053,49,0.26,108,40,45,800,237,118,Failure
3054,97,0.73,149,72,6,797,249,119,Failure
3055,46,1.22,126,78,16,1050,260,105,Failure
3056,53,0.75,161,47,36,2200,257,50,Failure
3057,47,0.02,165,37,42,2798,247,93,Failure
3058,96,1.09,127,70,10,2509,243,95,Failure
3059,95,1.12,98,60,34,2081,219,76,Failure
3060,41,0.83,144,35,37,1637,225,109,Warning
3061,85,1.45,159,49,42,1799,237,68,Failure
3062,46,0.81,155,79,22,2269,260,109,Warning
3063,49,0.61,132,37,26,1182,227,86,Warning
3064,46,1.07,103,68,45,2673,219,34,Failure
3065,44,0.32,118,64,29,1578,234,70,Normal
3066,88,0.34,139,32,5,1267,257,96,Failure
3067,86,1.32,169,44,46,1270,201,113,Failure
3068,93,0.96,135,89,20,2209,236,62,Failure
3069,48,0.34,147,39,46,1680,242,34,Failure
3070,74,0.71,112,39,41,581,213,71,Failure
3071,55,0.75,123,78,26,1174,231,79,Warning
3072,71,0.34,172,32,8,2990,230,118,Failure
3073,40,1.25,99,49,27,2525,243,91,Failure
3074,50,1.06,113,67,42,793,222,31,Failure
3075,21,0.9,92,70,32,2937,235,44,Warning
3076,94,1.12,179,33,45,2209,249,31,Failure
3077,38,0.2,110,31,20,2203,235,41,Normal
3078,94,0.23,140,70,45,1710,231,87,Failure
3079,32,0.27,157,34,37,887,258,112,Warning
3080,42,1.44,94,86,32,1396,200,86,Failure
3081,25,0.6,173,58,18,748,247,37,Failure
3082,23,1.42,171,51,9,1427,254,103,Failure
3083,44,0.73,111,66,26,2374,215,116,Warning
3084,95,0.88,102,74,47,1054,259,67,Failure
3085,85,0.71,135,47,41,2636,212,64,Failure
3086,99,1.05,145,87,31,2741,238,119,Failure
3087,77,0.92,110,87,32,2049,228,108,Warning
3088,83,0.75,120,54,16,896,224,71,Failure
3089,96,0.05,109,64,33,2325,255,34,Failure
3090,78,1.44,113,44,15,2566,240,43,Failure
3091,58,1.24,160,46,41,1691,225,69,Failure
3092,22,1.44,136,86,37,1901,209,61,Failure
3093,50,0.2,96,39,27,578,248,88,Normal
3094,48,0.67,139,32,39,2992,208,56,Warning
3095,68,0.11,170,89,38,974,236,104,Failure
3096,30,0.27,95,57,49,1189,210,119,Failure
3097,64,1.24,152,49,20,1189,239,50,Failure
3098,43,1.45,166,52,34,1270,234,69,Failure
3099,56,0.07,111,76,16,2483,201,75,Warning
3100,31,0.86,152,49,35,1206,216,108,Warning
3101,67,1.08,165,33,22,774,249,74,Failure
3102,97,0.33,130,30,9,927,260,71,Failure
3103,49,0.34,170,70,21,1591,244,96,Failure
3104,82,0.7,113,64,27,906,212,73,Failure
3105,85,0.19,141,86,24,1113,222,115,Failure
3106,92,0.15,110,58,28,677,222,68,Failure
3107,80,0.56,144,63,17,2459,220,97,Warning
3108,46,0.19,147,45,47,2195,229,70,Failure
3109,29,0.61,122,83,26,1839,206,47,Warning
3110,56,0.99,164,57,6,829,209,90,Failure
3111,47,1.37,157,81,6,1144,221,51,Failure
3112,24,0.34,143,33,36,1564,200,68,Warning
3113,72,1.19,90,41,6,2064,249,47,Warning
3114,63,0.37,138,35,23,1563,226,79,Warning
3115,82,1.01,115,66,49,2187,245,94,Failure
3116,98,1.48,108,50,50,1262,234,82,Failure
3117,24,1.3,174,31,41,907,236,41,Failure
3118,84,0.94,128,85,31,1388,235,83,Failure
3119,51,0.42,112,38,21,2783,237,101,Normal
3120,26,1.14,152,73,26,692,217,106,Warning
3121,71,0.09,119,62,24,2690,236,74,Warning
3122,93,0.02,176,33,49,1354,255,105,Failure
3123,27,0.76,95,48,35,2222,258,50,Warning
3124,96,0.18,163,81,50,2420,240,63,Failure
3125,83,1.12,168,38,8,1494,216,61,Failure
3126,93,0.61,105,82,49,1509,231,63,Failure
3127,33,0.18,127,53,7,567,211,88,Normal
3128,91,1.19,134,65,17,821,209,79,Failure
3129,68,0.34,134,84,27,1210,240,89,Warning
3130,81,0.68,174,75,20,584,233,70,Failure
3131,56,0.29,154,82,8,2961,228,51,Warning
3132,96,0.06,103,53,32,842,220,105,Failure
3133,84,1.22,179,86,48,1766,254,67,Failure
3134,43,0.11,101,85,30,1209,235,85,Normal
3135,79,1.29,135,63,48,2355,253,47,Failure
3136,76,1.16,126,50,7,2968,224,95,Warning
3137,50,0.76,160,77,33,1252,233,53,Warning
3138,90,0.8,110,34,8,1406,238,83,Failure
3139,36,1.35,178,76,21,1674,208,47,Failure
3140,93,0.41,100,35,38,1982,220,117,Failure
3141,75,0.17,112,83,27,919,241,86,Warning
3142,81,1.3,148,60,37,1911,201,79,Failure
3143,51,1.06,158,54,31,2303,221,116,Warning
3144,79,0.39,145,34,44,2872,233,100,Failure
3145,98,0.16,155,75,25,1435,205,81,Failure
3146,82,0.48,93,70,30,1704,241,42,Failure
3147,99,0.04,172,69,15,2846,246,94,Failure
3148,72,0.69,173,59,23,2988,237,79,Failure
3149,35,1.32,178,74,9,1639,221,99,Failure
3150,91,1.17,152,63,9,544,205,52,Failure
3151,42,0.94,167,60,41,720,220,101,Failure
3152,97,0.57,161,37,21,2488,253,74,Failure
3153,75,0.1,180,54,5,2431,240,31,Failure
3154,69,0.71,145,44,15,2011,208,58,Warning
3155,75,1.25,97,72,7,2113,246,38,Failure
3156,81,1.07,169,32,10,1314,231,46,Failure
3157,92,1.0,156,44,30,1515,252,47,Failure
3158,83,0.77,137,47,41,2219,222,107,Failure
3159,57,1.3,174,88,27,2957,225,81,Failure
3160,91,0.25,125,48,6,2486,251,118,Failure
3161,97,1.13,96,65,35,2356,256,95,Failure
3162,100,1.25,115,78,13,1246,226,70,Failure
3163,30,0.64,119,81,24,1370,248,79,Warning
3164,27,0.04,135,69,23,1124,251,62,Warning
3165,87,1.28,127,36,8,973,201,81,Failure
3166,44,0.7,123,49,44,771,226,111,Failure
3167,22,1.47,130,84,12,2458,215,45,Failure
3168,86,1.42,111,46,41,2790,222,94,Failure
3169,40,1.42,177,46,18,520,241,48,Failure
3170,58,1.41,104,75,28,2266,235,110,Failure
3171,63,0.67,128,68,30,1884,257,45,Warning
3172,65,1.27,125,34,14,992,213,79,Failure
3173,48,1.12,108,81,23,2348,253,115,Warning
3174,27,0.03,164,30,6,1935,254,42,Failure
3175,81,0.61,152,55,19,2605,256,100,Failure
3176,34,0.7,154,62,25,882,234,80,Warning
3177,60,1.04,154,36,34,840,233,37,Warning
3178,55,1.11,139,30,47,2588,221,53,Failure
3179,40,0.16,157,68,11,777,247,87,Warning
3180,47,0.48,177,85,9,1209,203,119,Failure
3181,81,0.9,161,82,11,1193,257,90,Failure
3182,27,0.74,170,82,31,2379,204,48,Failure
3183,65,1.16,141,48,50,1638,202,55,Failure
3184,92,0.51,163,30,17,2563,220,62,Failure
3185,40,1.18,133,30,17,1283,221,119,Warning
3186,89,1.12,180,42,11,2959,240,63,Failure
3187,27,0.76,162,49,47,2975,246,75,Failure
3188,91,0.53,172,68,17,1936,249,75,Failure
3189,57,0.28,97,52,41,1514,225,40,Failure
3190,54,1.14,140,83,21,2372,246,67,Warning
